detector_backbone,augmentation_policy,selected_policy_name,selection_reason,fallback_used,threshold,threshold_mode,calibration_f1,synthetic_score_mean,normal_score_mean,synthetic_normal_score_gap,split_seed
lof,groupwise_compatibility_strict,groupwise_compatibility_strict,fixed_policy,False,14.19381102119345,synthetic_separation,,,4.64547751951265,,3
lof,adaptive_groupwise_transfer,groupwise_cross_dataset_compatible,detector_family:density,False,0.9652900678412111,synthetic_separation,0.06803774295457873,1.6881952821873263,4.64547751951265,-2.957282237325324,3
autoencoder,real_only,real_only,fixed_policy,False,63050.27335845272,synthetic_separation,,,9936.11940178985,,3
autoencoder,random_event_oversampling,random_event_oversampling,fixed_policy,False,0.8510363938316311,synthetic_separation,0.14899750591131408,5.821721552601946,10961.790196857988,-10955.968475305386,3
autoencoder,groupwise_cross_dataset_all,groupwise_cross_dataset_all,fixed_policy,False,0.12848472458312452,synthetic_separation,0.07651807651807652,1.2942464028971634,8322.404247392873,-8321.110000989976,3
autoencoder,groupwise_cross_dataset_compatible,groupwise_cross_dataset_compatible,fixed_policy,False,0.09127178179596429,synthetic_separation,0.07263532927249741,0.11912756304251407,9344.472996301993,-9344.35386873895,3
autoencoder,groupwise_compatibility_strict,groupwise_compatibility_strict,fixed_policy,False,63050.27335845272,synthetic_separation,,,9936.11940178985,,3
autoencoder,adaptive_groupwise_transfer,groupwise_cross_dataset_all,detector_family:broad,False,0.12848472458312452,synthetic_separation,0.07651807651807652,1.2942464028971634,8322.404247392873,-8321.110000989976,3
cnn,real_only,real_only,fixed_policy,False,830962.934564069,synthetic_separation,,,119229.55616593445,,3
cnn,random_event_oversampling,random_event_oversampling,fixed_policy,False,2.1672728023391277,synthetic_separation,0.1457238716211939,416.5339641120423,119229.55616593445,-118813.02220182242,3
cnn,groupwise_cross_dataset_all,groupwise_cross_dataset_all,fixed_policy,False,1.05878396452909,synthetic_separation,0.07682523530908165,24.949051486781567,119229.55616593445,-119204.60711444767,3
