split_seed,dataset,detector_backbone,augmentation_policy,selected_policy_name,selection_reason,fallback_used,donor_policy,synthesis_method,filter_policy,compatibility_enabled,labeled_fraction,auroc,auprc,best_point_f1,event_precision,event_recall,event_f1,false_positive_events,threshold,threshold_mode,threshold_calibration_method,calibration_f1,synthetic_score_mean,normal_score_mean,synthetic_normal_score_gap,num_synthetic_windows,num_synthetic_points,num_rejected_synthetic_windows,metrics_valid,metrics_invalid_reason
0,TSB-UAD-Public-v2,lof,adaptive_groupwise_transfer,groupwise_cross_dataset_compatible,detector_family:density,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.2,0.47163771243850094,0.034387142912757775,0.07696656741170706,0.13934426229508196,0.13934426229508196,0.13934426229508196,105,1.4728712557690056,synthetic_separation,synthetic_positive_separation,0.05248139651989034,208738971.16724288,737087882873.501,-736879143902.3337,122,1285,0,True,
0,TSB-UAD-Public-v2,autoencoder,real_only,real_only,fixed_policy,False,,none,no_filter,False,0.2,0.4120920227039703,0.0250883215639769,0.0,0.0,0.0,0.0,0,1071.2755160384702,synthetic_separation,synthetic_positive_separation,,,185.8833614324226,,0,0,0,True,
0,TSB-UAD-Public-v2,autoencoder,random_event_oversampling,random_event_oversampling,fixed_policy,False,,random_event_oversampling,no_filter,False,0.2,0.3828955113130755,0.024028902464569502,0.05373059379838473,0.06808510638297872,0.13114754098360656,0.0896358543417367,219,0.855786281513145,synthetic_separation,synthetic_positive_separation,0.09869282792910797,16078.802500913029,201.85447958600838,15876.94802132702,244,2570,0,True,
0,TSB-UAD-Public-v2,autoencoder,cross_dataset_all,cross_dataset_all,fixed_policy,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,0.2,0.3858515590438569,0.02412890751721875,0.0,0.0,0.0,0.0,0,5404.8157903613555,synthetic_separation,synthetic_positive_separation,0.056026058631921824,21141.47768437685,190.35016352412467,20951.127520852722,122,1285,0,True,
0,TSB-UAD-Public-v2,autoencoder,cross_dataset_compatible,cross_dataset_compatible,fixed_policy,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.2,0.4058457687753748,0.025022873567255615,0.06250168522662927,0.10810810810810811,0.03278688524590164,0.050314465408805034,33,0.6450499655732045,synthetic_separation,synthetic_positive_separation,0.05063592059907286,0.738274891601343,173.9471507861558,-173.20887589455444,122,1285,0,True,
0,TSB-UAD-Public-v2,autoencoder,compatibility_strict,compatibility_strict,fixed_policy,False,compatibility_strict,learned_prototype_event_time,strict,True,0.2,0.4116305663458764,0.025151063566128014,0.0625328428796637,0.03968253968253968,0.040983606557377046,0.04032258064516129,121,0.6563477301548446,synthetic_separation,synthetic_positive_separation,0.0011422976501305484,0.7036199472789709,175.23458523712532,-174.53096528984634,1,21,121,True,
0,TSB-UAD-Public-v2,autoencoder,groupwise_cross_dataset_all,groupwise_cross_dataset_all,fixed_policy,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,0.2,0.38958922568541743,0.02421431890488092,0.0,0.0,0.0,0.0,0,5365.268522771075,synthetic_separation,synthetic_positive_separation,0.05732899022801303,48863.33053065945,187.8812363056596,48675.44929435379,122,1285,0,True,
0,TSB-UAD-Public-v2,autoencoder,groupwise_cross_dataset_compatible,groupwise_cross_dataset_compatible,fixed_policy,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.2,0.41431498031289477,0.025430424808585355,0.05801233176423788,0.029411764705882353,0.02459016393442623,0.026785714285714284,99,0.7232385651791702,synthetic_separation,synthetic_positive_separation,0.056864452656106575,0.7528424333126413,196.85956018865386,-196.1067177553412,122,1285,0,True,
0,TSB-UAD-Public-v2,autoencoder,groupwise_compatibility_strict,groupwise_compatibility_strict,fixed_policy,False,compatibility_strict,learned_prototype_event_time,strict,True,0.2,0.4116305663458764,0.025151063566128014,0.0625328428796637,0.03968253968253968,0.040983606557377046,0.04032258064516129,121,0.6563477301548446,synthetic_separation,synthetic_positive_separation,0.0011422976501305484,0.7036199472789709,175.23458523712532,-174.53096528984634,1,21,121,True,
0,TSB-UAD-Public-v2,autoencoder,adaptive_groupwise_transfer,groupwise_cross_dataset_all,detector_family:broad,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,0.2,0.38958922568541743,0.02421431890488092,0.0,0.0,0.0,0.0,0,5365.268522771075,synthetic_separation,synthetic_positive_separation,0.05732899022801303,48863.33053065945,187.8812363056596,48675.44929435379,122,1285,0,True,
